Id	Text	Label
1241183167199031296	We can get through COVID-19. Dami na outbreak in the past years and lahat yun nalampasan ng Earth.	UNINFORMATIVE
1245845214679445505	@USER And he was told on February the 3rd by the Military that over 150 thousand people could die from the Coronavirus, and on February the 4th he sent our medical supplies we need to China.. HTTPURL	UNINFORMATIVE
1246030193178734593	Coronavirus world map: which countries have the most cases and deaths? HTTPURL HTTPURL	UNINFORMATIVE
1236119372092956673	Colorado coronavirus cases: Eight total patients have been announced, others quarantined. Italy, Italy, Italy ⁦@USER HTTPURL	INFORMATIVE
1246549152248541193	Today we @USER transported 10 Covid 19 positive patients for HSE hospitals. My Dedicated team stepping up to play our part. Preparing for a few difficult weeks ahead. Together we are stronger HTTPURL	INFORMATIVE
1249579304221999105	Recently Health Minister of SL Pavithra Wanniarachchi has said that all the patients who have died of COVID-19 would be cremated. It is against the tenets of Islam and in contravention of the guidelines on disposal of dead bodies issued by WHO which allows burial. @USER	UNINFORMATIVE
1241852053091160065	Washington vast intervention driven by terrifying 30%-50% daily increases in Coronavirus cases with no end in sight HTTPURL	UNINFORMATIVE
1241180993945571329	America's grocery store workers are on the front lines of the coronavirus pandemic, helping to keep the nation's 330M residents alive and fed in an uncertain and frightening time. HTTPURL	UNINFORMATIVE
1239262457065099264	The year is jst 3 mnths old but we've had enough trouble that should last a decade. 🥺 2020 this was not out agreement oo. RIP to d Dead, quick recovery to the sick n injured &amp; may God console those who are bereaved. Festac Satellite Town Abule Ado Bethlehem Lagos CoronaVirus	UNINFORMATIVE
1246014598207041536	The nationwide lockdown in #India because of the #coronavirus has dealt a body blow to the country’s neediest, many of whom have long backed Narendra Modi HTTPURL	UNINFORMATIVE
1245763691812802560	Tellimer - Kenya: Covid-19 proposed tax cuts now permanent, fiscal deficit still a concern: Kenya's National Treasury has confirmed that the measures proposed to deal with the impact of Covid-19would be permanent, which we see as positivefor the economy.… HTTPURL	UNINFORMATIVE
1241813747611697152	Syria has now reported its first Coronavirus case after weeks of rumours about an outbreak in the country. Here’s what it could mean for regime areas with @USER HTTPURL	INFORMATIVE
1235540066832986112	FM says that the Scottish Budget includes increased funding for NHS social care resources. "There is an intensive focus on getting people discharged appropriately" and is a "particular focus" given the coronavirus outbreak. #FMQs	UNINFORMATIVE
1241567592386457600	@USER is confirming four more positive cases of COVID-19 in the county, this makes 13 total confirmed cases of COVID-19 in Santa Barbara County at this time. Read more: HTTPURL HTTPURL	INFORMATIVE
1236088972679528454	@USER Russia’s secretive Vector Lab where they studied viruses, etc. Fire, some kind of incident in Nov. 2019. Month later—admittedly very far away—coronavirus pops up in Wuhan. Just saying.	UNINFORMATIVE
1236132988599128064	Hawaii Lt. Gov. Josh Green is calling for a 60-day pause in cruise ship travel to the United States after former Grand Princess passenger tests positive for COVID-19 in the island state. via @USER	INFORMATIVE
1245913939906453504	“Ladies and gentlemen, put your hands together for... Johnny Covid and the Underlying Comorbidities!”	UNINFORMATIVE
1245660619962896384	@USER The issue isn’t that they begged, the issue is that a country of over 200million people or more had more or less 500 ventilators before now while other countries like Ukraine had 3500 which is not enough anymore because of the increasing cases of Covid-19. What were we doing?	UNINFORMATIVE
1247596569085476864	Pretty certain the thingee for Boris Johnson at 8.00 tonight is a propaganda exercise produced in the backroom at Number 10. This had Cummings et al written all over it. #covid19	UNINFORMATIVE
1236102540665577474	174 new cases of Coronavirus in Korea There are now 6,767 total cases in Korea There have been 44 deaths related to Coronavirus 118 patients have recovered and been discharged from the hospital, with 1 case of re-infection HTTPURL	INFORMATIVE
1245785118939152385	Global figure of #CoronaVirus cases has exceded 1 million and death 51k plus, yet we want social gatherings and congregational prayers. Still we can save ourselves and others if we stay at home and observe social/physical distancing. Kindly spread the word! HTTPURL	INFORMATIVE
1245799233212555267	This is a Nigerian Nurse who died on After Contracting Covid19 in the course of duty while caring for client with Covid-19 virus in Miami. RIP GREAT ANGEL. @USER HTTPURL	INFORMATIVE
1237765564321447936	@USER @USER @USER Seasonal flu kills roughly 0.1 percent of people. So Covid-19 is between 10 and 20 times more fatal. But it is far less dangerous than SARS – the virus that ripped across China in 2003 – which killed 10 percent of patients.	UNINFORMATIVE
1247816371360104450	@USER @USER @USER No figure that I've seen for ICU admissions. But Covid-19 hospital admissions all told stood at just over 9000 on Mar 30. By yesterday, total deaths had risen by around 4400 - or 245% - in the eight days since. I'd assume at least a fair proportion of those who died were in ICUs.	INFORMATIVE
1244541568343777287	The deaths of the first British doctors from #Covid-19 have intensified pressure on ministers to accelerate the supply of #PPE as after two UK doctors die - a further U.K. medic died after this story was published. HTTPURL	INFORMATIVE
1237177657571368960	While @USER was rallying in #Michigan.. and Bernie was blaming The Establishment.. #TeamTrump furthered their plan to distract voters by mishandling the coronavirus outbreak. The night before #SuperTuesday2, 716 U.S. coronavirus cases were reported. 36 states were infected. HTTPURL	INFORMATIVE
1246715821696536576	The COVID-19 unleashed headwinds which have deeply impacted the airline and hospitality sector, now pose a major risk to the job security of over 2,00,000 workforce employed with the country's private airport operators. #OmmcomNews HTTPURL	UNINFORMATIVE
1248737788943450112	Coronavirus tests that can reveal who has already recovered will become available in 'a week or so,' Fauci says. Those people could go back to work first. HTTPURL HTTPURL	UNINFORMATIVE
1248735113447460867	UCH CMD Reveals Why Patients Are Overcoming COVID-19 Infection Quickly HTTPURL / @USER @USER "For those who are returning to work after testing negative, their action is not in tandem with the NCDC guidelines. After the second test to always stay at home	UNINFORMATIVE
1241455968770293767	First, beloved Italy, now, beautiful Spain. 😢 Spain's coronavirus cases leap by 5,000 in 24 hours, now only behind China and Italy HTTPURL	INFORMATIVE
1251945735651643392	@USER @USER 211 * 1.746 USD - that's the price KQ asks for flight Nairobi - London incl. COVID Test. Which has to be negative to board. Makes $ 368.406 minimum. Will there be a refund if the test is positive?	UNINFORMATIVE
1242445320619020288	So it seems that I may have been right in suspecting that including such a measure in the draft version of legislation that would be circulated for input was a #TrialBalloon... and it seem that it did not fly. #cdnpoli #COVID19	UNINFORMATIVE
1241032704755466240	@USER Trump's lying his ass off. He's not stemming the spread of the virus by shutting borders. He ignored the spread once we had cases in the US because he didn't test. Today in NY alone: 7,152 cases of covid19; 2,950 new positive cases. 4,408 cases in NYC. 18% hospitalized	INFORMATIVE
1241096885982695428	125 cases of #COVID19 are now being investigated in South Carolina. Greenville County was notified of 5 additional cases today, which brings the County total to 12.	INFORMATIVE
1236140623473848322	OMG THIS IS REALLY BAD #China hid data for &gt; a WEEK! They sent samples from #coronavirus victims 12/24/19, a wk BEFORE they alerted #WHO of 40 cases of "unusual pneumonia" 12/31 from #Wuhan, a city of 11M The market where infected worked &amp; millions shopped, only shut down 1/1/20	INFORMATIVE
1250035925704478722	@USER Weekly actual deaths in Wales &amp; England. Last 5 yrs green, yr to 3rd April black. Expected no of deaths without cv would have been 9-12000. Total no of covid deaths announced that week was 2851 in all UK. Indicates that actual death rates are 50-150% higher than those announced. HTTPURL	INFORMATIVE
1250731064965730305	In Belagavi There are 3rd highest Covid19 cases in K'taka, no testing lab yet in Uttar K'taka Region, BGV badly in of Lab #BelagaviNeedsCOVID19testingLab @USER @USER @USER @USER @USER @USER HTTPURL	UNINFORMATIVE
1242950839230054401	Australia - taking the neoliberal path and letting workers go bankrupt during COVID-19. Tell @USER that we need: 1) rent and mortgage freeze for 6 months, nationwide. 2) gauranteed basic income.	UNINFORMATIVE
1244468889037074432	#ICYMI: On Friday we revealed that NSW domestic violence frontline workers are already seeing devastating effects of #coronavirus on their clients' lives. A survey from @USER found 4/10 of those surveyed had reported an increase in client numbers. #TheDrum HTTPURL	UNINFORMATIVE
1247117045629693952	Lagos state commissioner of health has confirmed that a 36 year old man has died of Coronavirus in Lagos state. His death was announced by Professor Akin Abayomi, on Twitter today April 5. HTTPURL	INFORMATIVE
1247421368964132864	TUSCUMBIA — It's normally only flown during certain holidays, but the giant U.S. flag has been hung from the North Main Street side of the Colbert County Courthouse to lift the spirits of residents coping with the fallout from the coronavirus pandem… HTTPURL	UNINFORMATIVE
1246751483502055425	HTTPURL Two more new #coronavirus positive cases were reported from this city Sunday. Among them is a 70-year-old man and a 29-year-old male according to a tweet by the Health &amp; Family Welfare Department, government of Odisha. #CoronavirusUpdates #COVID19	INFORMATIVE
1245937080557068289	St. Louis (MO) KMOV: Beloved Eureka High School guidance counselor dies from COVID-19	INFORMATIVE
1236104151416721408	Oklahoma's first confirmed case of coronavirus is in Tulsa County HTTPURL #SmartNews	INFORMATIVE
1245206457336938497	Give dem everything dem want. And when " Please standby for an update on Covid-19." start give dem anxiety, line up "The Ministry of Health and Wellness of Jamaica will now provide an update on Covid-19" then when dem cyah manage dat jus tweet the numbers "UPDATE: 5O positive."	INFORMATIVE
1244948352577478656	Various sports bodies from the state have come together in the fight against the virus with their arch-rivals Mohun Bagan contributing Rs 30 lakh. #BengalFightsCorona HTTPURL	UNINFORMATIVE
1246934929029685251	The latest on coronavirus in Florida: 12,350 confirmed cases, and a new total of 221 deaths reported statewide. Central Florida now has about 1,700 cases, including a tenth TSA worker from Orlando International Airport, but no new deaths as of Sunday evening. HTTPURL	INFORMATIVE
1236120017025912832	Fighting Stigma : Bhutan bars tourists after first coronavirus case, India total hits 31: “The government will impose two weeks' restriction on all incoming tourists with immediate effect,” Bhutan's health ministry said in a statement. HTTPURL	INFORMATIVE
1245430965574356993	There are 193,000 people walking this planet who have recovered from Covid-19. Immune, they are like Demi gods who stride confidently as the rest of us cower.	INFORMATIVE
